gene,gains,losses,count,dist,loss_dist,gain_subsize,loss_subsize,gain_subsize_nofilter,loss_subsize_nofilter,gain_subsize_thresh,loss_subsize_thresh,root_state,gains_flow,losses_flow,gains_markov,losses_markov,gains_entropy,losses_entropy,gain_subsize_marginal,loss_subsize_marginal,gain_subsize_marginal_nofilter,loss_subsize_marginal_nofilter,gain_subsize_marginal_thresh,loss_subsize_marginal_thresh,gain_subsize_entropy,loss_subsize_entropy,gain_subsize_entropy_nofilter,loss_subsize_entropy_nofilter,gain_subsize_entropy_thresh,loss_subsize_entropy_thresh,dist_marginal,loss_dist_marginal,root_prob
group_5561,3,2,33,0.15974000000000002,0.03047,5.365439999999997,0.15956000000000006,5.86018,0.15956000000000006,2.6240100000000006,0.15956000000000004,0,3.069543725988226,3.300706726526486,0.034354014793961274,0.05954854840934437,1.3166890435051268,2.331393190822223,5.765126588234947,0.20083018553257875,5.818213767757103,0.2015262322428846,2.5978667851778448,0.19640917480833286,5.554640482103661,0.17100551148939563,5.602495559103986,0.17162697411219544,2.51257929655851,0.16697986147509467,0.15974000000000002,0.03047,0.015531094976317607
group_5490,4,0,33,0.15321,0.03047,5.338449999999994,0.18655000000000002,5.774350000000001,0.24539000000000002,2.9530700000000034,0.18655000000000002,0,2.938261660273259,2.8092755453629197,0.13712505771754893,0.13345341493457333,0.8605920732754236,0.570877224447796,5.649257053714219,0.3166997200533121,5.69545374572062,0.32428625427937224,5.0054528903634985,0.23169717522722852,5.315193046017768,0.11442074430701177,5.3452085864511805,0.11651142497881437,4.819164977417299,0.10157020656200155,0.08979,0.03047,0.036696859795895945
group_5449,15,11,33,0.13349000000000003,0.03047,5.422079999999995,0.10292000000000001,5.916819999999995,0.10292000000000001,4.009070000000007,0.10292000000000001,0,15.040844486559234,23.50138412741924,0.21321473852317155,0.24908709425788503,7.951502078124711,13.239370669521673,5.707163108770992,0.25879366499653794,5.758633198698382,0.2611068013016093,3.9329024296165684,0.23982877215132004,4.253671357312594,0.19165006813810154,4.291969222019121,0.1933712266086684,2.9333043881831187,0.17753867059858808,0.13349000000000003,0.03047,0.04300850780266187
group_5140,3,2,33,0.15974000000000002,0.03047,5.365439999999997,0.15956000000000006,5.86018,0.15956000000000006,2.6240100000000006,0.15956000000000004,0,3.069543725988226,3.300706726526486,0.034354014793961274,0.05954854840934437,1.3166890435051268,2.331393190822223,5.765126588234947,0.20083018553257875,5.818213767757103,0.2015262322428846,2.5978667851778448,0.19640917480833286,5.554640482103661,0.17100551148939563,5.602495559103986,0.17162697411219544,2.51257929655851,0.16697986147509467,0.15974000000000002,0.03047,0.015531094976317607
group_4504,20,5,33,0.13116,0.03047,5.4283299999999945,0.09667000000000002,5.923069999999997,0.09667000000000002,4.206590000000005,0.09667000000000002,0,17.924711375034875,20.84988381599813,0.2346920231538134,0.2866328368392656,11.599903787753437,15.868835491235663,5.668414161072771,0.2975426126947604,5.7195117390537655,0.3002282609462274,4.088743616777826,0.27552357680943146,4.05567832421042,0.21250331603797448,4.092155892692139,0.214420548162893,2.9279821886395285,0.19678435398252805,0.13116,0.03047,0.049934681118963195
group_3513,4,0,33,0.15321,0.03047,5.338449999999994,0.18655000000000002,5.774350000000001,0.24539000000000002,2.9530700000000034,0.18655000000000002,0,2.938261660273259,2.8092755453629197,0.13712505771754893,0.13345341493457333,0.8605920732754236,0.570877224447796,5.649257053714219,0.3166997200533121,5.69545374572062,0.32428625427937224,5.0054528903634985,0.23169717522722852,5.315193046017768,0.11442074430701177,5.3452085864511805,0.11651142497881437,4.819164977417299,0.10157020656200155,0.08979,0.03047,0.036696859795895945
group_2833,3,2,33,0.15974000000000002,0.03047,5.365439999999997,0.15956000000000006,5.86018,0.15956000000000006,2.6240100000000006,0.15956000000000004,0,3.069543725988226,3.300706726526486,0.034354014793961274,0.05954854840934437,1.3166890435051268,2.331393190822223,5.765126588234947,0.20083018553257875,5.818213767757103,0.2015262322428846,2.5978667851778448,0.19640917480833286,5.554640482103661,0.17100551148939563,5.602495559103986,0.17162697411219544,2.51257929655851,0.16697986147509467,0.15974000000000002,0.03047,0.015531094976317607
ugpC,14,6,33,0.11943000000000001,0.03047,4.957329999999997,0.5676699999999999,5.452070000000001,0.5676699999999999,4.274230000000011,0.5676699999999999,0,8.699525971691767,28.65618879948427,0.2624433008531644,0.653077074501166,2.1118164145452476,10.639574962504206,4.790263751920352,1.1756930218471873,4.8392440813684345,1.1804959186315653,4.199858890439777,1.1414509039321237,3.32724392415652,0.5348577093568286,3.35618489345271,0.537299901276759,2.9739034730018066,0.5161527237631467,0.07643,0.03047,0.09058762143434443
group_2434,3,2,33,0.15974000000000002,0.03047,5.365439999999997,0.15956000000000006,5.86018,0.15956000000000006,2.6240100000000006,0.15956000000000004,0,3.069543725988226,3.300706726526486,0.034354014793961274,0.05954854840934437,1.3166890435051268,2.331393190822223,5.765126588234947,0.20083018553257875,5.818213767757103,0.2015262322428846,2.5978667851778448,0.19640917480833286,5.554640482103661,0.17100551148939563,5.602495559103986,0.17162697411219544,2.51257929655851,0.16697986147509467,0.15974000000000002,0.03047,0.015531094976317607
group_2213,4,0,33,0.15321,0.03047,5.338449999999994,0.18655000000000002,5.774350000000001,0.24539000000000002,2.9530700000000034,0.18655000000000002,0,2.938261660273259,2.8092755453629197,0.13712505771754893,0.13345341493457333,0.8605920732754236,0.570877224447796,5.649257053714219,0.3166997200533121,5.69545374572062,0.32428625427937224,5.0054528903634985,0.23169717522722852,5.315193046017768,0.11442074430701177,5.3452085864511805,0.11651142497881437,4.819164977417299,0.10157020656200155,0.08979,0.03047,0.036696859795895945
group_1703,4,0,33,0.15321,0.03047,5.338449999999994,0.18655000000000002,5.774350000000001,0.24539000000000002,2.9530700000000034,0.18655000000000002,0,2.938261660273259,2.8092755453629197,0.13712505771754893,0.13345341493457333,0.8605920732754236,0.570877224447796,5.649257053714219,0.3166997200533121,5.69545374572062,0.32428625427937224,5.0054528903634985,0.23169717522722852,5.315193046017768,0.11442074430701177,5.3452085864511805,0.11651142497881437,4.819164977417299,0.10157020656200155,0.08979,0.03047,0.036696859795895945
group_456,3,2,33,0.15974000000000002,0.03047,5.365439999999997,0.15956000000000006,5.86018,0.15956000000000006,2.6240100000000006,0.15956000000000004,0,3.069543725988226,3.300706726526486,0.034354014793961274,0.05954854840934437,1.3166890435051268,2.331393190822223,5.765126588234947,0.20083018553257875,5.818213767757103,0.2015262322428846,2.5978667851778448,0.19640917480833286,5.554640482103661,0.17100551148939563,5.602495559103986,0.17162697411219544,2.51257929655851,0.16697986147509467,0.15974000000000002,0.03047,0.015531094976317607
group_23231,7,0,32,0.11503,0.03047,5.269519999999995,0.25548000000000004,5.647229999999997,0.3725100000000001,4.672440000000004,0.25548000000000004,0,4.975266879613031,9.677455570905284,0.20460200763701533,0.31255502122963585,1.8463734411023183,1.7497882955709394,5.330315622685577,0.6356411510819547,5.3736295504756075,0.6461104495243848,4.437752450873108,0.5245133316634364,4.562661543205247,0.20436363842084246,4.583761165950308,0.20700443389419657,3.966270867269182,0.1847679926219806,0.11503,0.03047,0.06027428243227037
group_22987,17,1,32,0.13326000000000002,0.03047,5.411499999999996,0.11350000000000002,5.848049999999996,0.17168999999999998,4.052590000000007,0.1135,0,16.419173891513278,15.247737384371884,0.3034522146518565,0.30488816160039595,9.353753253693906,9.656988327216105,5.643529531930175,0.32242724183735744,5.694429669492923,0.325310330507071,3.9399415520827463,0.2987894356412804,3.9745163457097212,0.2190363357732161,4.010069038022282,0.22105011352102275,2.783642465824364,0.20252581751386842,0.13326000000000002,0.03047,0.053605721926244757
group_22290,21,3,32,0.13280000000000003,0.03047,5.296419999999997,0.22858,5.791159999999999,0.22858,3.9703000000000066,0.22857999999999998,0,19.819161723920665,20.325586188382243,0.384017908546429,0.434856404062535,10.209817151486417,11.106753397884194,5.4837946807568825,0.48216209301064644,5.533308517481897,0.4864314825180926,3.8565425005827203,0.44715831459856453,3.4161290008268494,0.27692867866680104,3.445837507451763,0.27949033001227674,2.4378073730001666,0.25592626651604017,0.13280000000000003,0.03047,0.07938143421218655
group_22110,20,4,32,0.13116,0.03047,5.381699999999994,0.1433,5.876439999999997,0.1433,4.159960000000004,0.14330000000000004,0,18.82654071018063,21.115751720991785,0.29578020311447206,0.37208287683960817,10.365451509672184,11.493259697007117,5.564899743506628,0.40105703026089956,5.615083510566613,0.40465648943337684,4.013446010758939,0.3715458607906391,3.6497388743895165,0.2562589723730829,3.682140359154242,0.2585829872561997,2.647906980005788,0.23720488847306587,0.13116,0.03047,0.06692531156311911
group_21892,28,1,32,0.14365,0.03047,5.348849999999995,0.17615,5.843589999999998,0.17615,3.6420000000000035,0.17615000000000003,0,26.74350483531168,24.21028668313028,0.3636135344684655,0.3857297080545366,16.97277903677373,15.282756368424968,5.556898594112842,0.40905817965469327,5.606983854822933,0.41275614517706427,3.556487317995612,0.3787393784135714,3.556019748238741,0.2612480418749873,3.588010843979022,0.2636100535205929,2.2770342904387393,0.2418824309251001,0.14365,0.03047,0.06875685564840672
group_21828,11,13,32,0.13326000000000002,0.03047,5.416349999999994,0.10865000000000002,5.911089999999996,0.10865000000000002,4.057440000000007,0.10865000000000002,0,11.43751372175454,23.12981595546583,0.195371943436653,0.18966246278641863,8.124852194583438,16.206221203462547,5.769152772278455,0.19680400148908658,5.821187799418789,0.19855220058121162,4.027760151260096,0.18247090387543838,4.583394177115881,0.1552362602179644,4.624668332445805,0.15662293079048858,3.2019479168295026,0.14386725495792657,0.13326000000000002,0.03047,0.032504541184810665
iucD,16,5,32,0.13082000000000002,0.03047,5.242369999999993,0.28263,5.678920000000001,0.3408200000000001,4.155540000000005,0.28263000000000005,0,15.628935161811755,17.658190356561416,0.4158279670666604,0.33655056847703474,8.2518243297693,10.285588694880328,5.570737742553489,0.39521903121405344,5.620990232671614,0.3987497673283905,4.1427834588670756,0.36627133794332023,3.8013440561721947,0.24975877287531156,3.834034957681482,0.2520556331164015,2.870598321940802,0.23092733626759593,0.13082000000000002,0.03047,0.06564756429980508
group_21598,16,5,32,0.13082000000000002,0.03047,5.242369999999993,0.28263,5.678920000000001,0.3408200000000001,4.155540000000005,0.28263000000000005,0,15.628935161811755,17.658190356561416,0.4158279670666604,0.33655056847703474,8.2518243297693,10.285588694880328,5.570737742553489,0.39521903121405344,5.620990232671614,0.3987497673283905,4.1427834588670756,0.36627133794332023,3.8013440561721947,0.24975877287531156,3.834034957681482,0.2520556331164015,2.870598321940802,0.23092733626759593,0.13082000000000002,0.03047,0.06564756429980508
group_21592,7,7,32,0.17594,0.03047,5.103389999999995,0.42161000000000004,5.59813,0.42161000000000004,1.1992499999999995,0.42161000000000004,0,6.598756512401412,11.5040951872301,0.15390126810341326,0.3049402268849434,2.437114819504424,6.110766757927856,5.321669669057262,0.6442871047102857,5.372064099976205,0.6476759000238014,1.6145343237031178,0.6182557951379203,4.714184698005278,0.4318883470502599,4.748615976173327,0.4338994094994556,1.374375035752738,0.4181934836203398,0.16913999999999998,0.03047,0.043174714843261186
group_21461,9,10,32,0.15185999999999997,0.03047,5.099219999999994,0.42578000000000016,5.517999999999997,0.5017400000000002,2.755980000000003,0.4257800000000001,0,9.117396891266015,13.961889669450871,0.21455644624620993,0.42150302082663615,3.3138201847921853,6.382088442789852,5.243098181757391,0.7228585920101397,5.291334092405843,0.72840590759415,2.5677118821600073,0.6675767554534847,4.412124182925456,0.32090583977981235,4.440945812681113,0.32326332060167845,2.1971480176001084,0.30537172867840323,0.15185999999999997,0.03047,0.06464104632075904
group_20761,21,5,32,0.12527000000000002,0.03047,5.258899999999995,0.2661,5.75364,0.2661,4.436960000000005,0.26609999999999995,0,19.83739723819423,21.7010488215594,0.42623276917766884,0.4072866548829252,9.884183189998666,14.502966876800064,5.51368560142973,0.4522711723378102,5.563414883217529,0.4563251167824711,4.345975593338997,0.4190337786037,3.498867431495356,0.2858355833818986,3.5294175446444496,0.28832603683371,2.78149363741799,0.2654169064567606,0.12527000000000002,0.03047,0.07537562775704626
group_20456,22,5,32,0.12527000000000002,0.03047,5.292839999999994,0.23215999999999998,5.787579999999999,0.23215999999999998,4.470900000000004,0.23215999999999995,0,20.838266664467103,23.325790499676916,0.4098300815421028,0.4240205195007567,10.165158134272277,14.99003772753392,5.500530204310405,0.46542656945713146,5.550198587266313,0.46954141273368755,4.334254510849855,0.43168987973251094,3.4352595874710623,0.2901374524623102,3.4655695432562763,0.2926485210808763,2.7235421708141225,0.26954975636599543,0.12527000000000002,0.03047,0.07650792941956595
group_20242,25,1,32,0.13364000000000004,0.03047,5.4080599999999945,0.11693999999999999,5.902799999999997,0.11693999999999999,3.9934100000000083,0.11694,0,24.357219130415903,22.497533149620793,0.3191301228377367,0.44617311053909464,11.252345772726873,12.866160106288405,5.489104700550206,0.4768520732173335,5.538575932180155,0.4811640678198453,3.7821616136232943,0.4414989833857868,3.3073732780192318,0.2815949054852538,3.3369179641566316,0.28417006933220046,2.287288656986809,0.26048170679084326,0.13364000000000004,0.03047,0.08017359508844762
group_19749,30,0,32,0.10998,0.03047,5.221909999999997,0.30309,5.658460000000002,0.36128,4.691690000000005,0.3030900000000001,0,26.991805075181556,23.8899467496363,0.5598100516895116,0.4392949565328463,14.092601576978746,13.432446892612548,5.480585421226552,0.4853713525409888,5.529947112939127,0.48979288706087426,4.589249369760882,0.4491201691596958,3.2582596570876037,0.28693325861543956,3.2873870143517863,0.28954231862024077,2.732299895322174,0.26554215282140436,0.10998,0.03047,0.08221028803245764
group_19739,27,3,32,0.12527000000000002,0.03047,5.371879999999995,0.15312,5.866619999999998,0.15312,4.549940000000005,0.15312000000000003,0,27.90406599248821,26.604223300100767,0.3678852225733319,0.4564469315139948,15.192458336931857,14.714060275032741,5.479888958057787,0.48606781570974783,5.529280425205416,0.4904595747945804,4.320116127718767,0.4500607545334288,3.256777447494077,0.2875613397192616,3.2860176981792595,0.2901613057458955,2.5701801412100576,0.26624479344042035,0.12527000000000002,0.03047,0.08165666867678305
group_19599,19,5,32,0.13349000000000003,0.03047,5.425309999999995,0.09969,5.920049999999997,0.09969,4.012300000000008,0.09969,0,17.9083236414707,22.702832987311602,0.2396122983861982,0.302678829335764,10.333623516510334,12.467150437689197,5.6499058029655576,0.31605097080197486,5.700858971540846,0.3188810284591471,3.8934697787493415,0.2928479541460196,3.9781767400947206,0.221125086401438,4.013975277368723,0.22311342053964114,2.7439706884057906,0.2048231746685055,0.13349000000000003,0.03047,0.052619707953930506
group_19582,17,3,32,0.13284,0.03047,5.386889999999995,0.13811,5.881629999999999,0.13811,4.058790000000009,0.13810999999999996,0,17.87163701947688,17.667612465787116,0.2770056034784241,0.3559307437757525,9.06330466895217,10.26284130128012,5.585823632629234,0.3801331411382975,5.636148037693717,0.3835919623062758,3.930750897114662,0.351775031554495,3.7248111634615713,0.24627458575854422,3.7578077115131463,0.2485424547720926,2.6398874535839623,0.22768082942233392,0.13284,0.03047,0.06431040698504396
group_19473,17,8,32,0.14075000000000001,0.03047,5.370939999999994,0.15406,5.865679999999999,0.15406,3.755640000000004,0.15406,0,19.341461351637083,23.33813890265169,0.2894029183907292,0.30828689732500775,11.193433993076933,14.702399667739842,5.6426953176734,0.3232614560941337,5.693583905491346,0.3261560945086488,3.6967958976049076,0.2995289560955049,3.9431157124854255,0.2259673669525447,3.9786151067351954,0.22798663914486836,2.584100769683586,0.20941180095810233,0.14075000000000001,0.03047,0.053820468151238844
group_19442,29,5,32,0.12768000000000002,0.03047,5.347379999999995,0.17761999999999994,5.842119999999998,0.17761999999999994,4.376410000000006,0.17762,0,28.173315579343218,23.93897745839467,0.3461653797560947,0.352019286650377,19.49360159867595,13.902755840002124,5.594164399453478,0.371792374314067,5.644603025077417,0.3751369749225928,4.270040672798176,0.34437073382894545,3.7183460779390654,0.2458804607211387,3.751834058283083,0.24810105888477604,2.839213691147039,0.2276742676259273,0.12768000000000002,0.03047,0.062186686125332985
group_19252,23,7,32,0.13116,0.03047,5.342029999999995,0.18297000000000002,5.836769999999998,0.18297000000000002,4.120290000000008,0.18297000000000005,0,25.225215681664256,28.588664868721633,0.33836947152920643,0.3262877301716479,16.759969577990702,19.290842476221172,5.621694764941602,0.3442620088259332,5.672373369053766,0.347366630946231,4.054976710652036,0.31880789887691785,3.837149363616431,0.2347453612234928,3.8716946403451633,0.23686163952599812,2.769189626178678,0.21739446359169984,0.13116,0.03047,0.057724728280133426
group_19035,14,10,32,0.13349000000000003,0.03047,5.399609999999994,0.12539,5.894349999999995,0.12539,3.986600000000007,0.12539,0,15.279629709193888,24.77716243183194,0.2613304231090997,0.2771481859189223,7.976059487223582,16.82461295546554,5.67193383682579,0.294022936941741,5.723113623113776,0.29662637688621757,3.9078911088307042,0.2726779087790189,4.098315890968556,0.20985809670698494,4.135186448411674,0.2117336473683809,2.827745177412788,0.19448087175004186,0.13349000000000003,0.03047,0.048406169113471245
group_18964,16,3,32,0.12662,0.03047,5.317789999999996,0.20721000000000003,5.812529999999996,0.20721000000000003,4.424870000000004,0.20720999999999998,0,15.455249831986466,16.843922819076905,0.3279215025544233,0.26095236131791333,10.53699182757525,13.247932922078782,5.690100956824455,0.2758558169430823,5.741381603638362,0.27835839636163695,4.418290607274849,0.25533772191967813,4.166085589330226,0.20059805398739106,4.2034449067605495,0.20242124976789005,3.239537863938414,0.1856500751167937,0.12662,0.03047,0.04653085346234132
group_18963,10,1,32,0.11628000000000001,0.03047,5.2442299999999955,0.2807700000000001,5.738969999999998,0.2807700000000001,4.631860000000003,0.28077,0,9.936507089204326,5.486408897831663,0.23002651591597714,0.1635076770594362,5.237750888606379,3.759837433278949,5.6873370871344555,0.27861968663309056,5.737625924861648,0.28211407513836106,4.700630393385335,0.25346533573895114,4.726494433198041,0.19884563381449222,4.7594549026260955,0.2011041607929438,4.060604245524949,0.18188803264443443,0.11628000000000001,0.03047,0.07050899785601668
group_18937,28,4,32,0.13305,0.03047,5.292889999999995,0.23210999999999998,5.728789999999999,0.29094999999999993,3.9614400000000076,0.23211000000000004,0,26.536297286251944,27.333221359133173,0.4832280849022028,0.5059717755122963,10.578512854811683,14.197021442242374,5.4061306378305565,0.5598261359369763,5.455078477798216,0.564661522201778,3.792900842657927,0.5201818736528352,3.059753841928718,0.2973840875394919,3.0873529361355563,0.30011050572539955,2.14952360051316,0.27503078798095115,0.13305,0.03047,0.08990509873659372
group_18689,28,4,32,0.13305,0.03047,5.292889999999995,0.23210999999999998,5.728789999999999,0.29094999999999993,3.9614400000000076,0.23211000000000004,0,26.536297286251944,27.333221359133173,0.4832280849022028,0.5059717755122963,10.578512854811683,14.197021442242374,5.4061306378305565,0.5598261359369763,5.455078477798216,0.564661522201778,3.792900842657927,0.5201818736528352,3.059753841928718,0.2973840875394919,3.0873529361355563,0.30011050572539955,2.14952360051316,0.27503078798095115,0.13305,0.03047,0.08990509873659372
group_18486,27,1,32,0.11869000000000002,0.03047,5.241709999999995,0.2832899999999999,5.62248,0.39725999999999995,4.569340000000003,0.28328999999999993,0,26.474544683875354,24.35638892044588,0.5880480616390164,0.4850466551463839,11.2907882063718,12.574693594481843,5.416573588909114,0.549383184858412,5.465415575491519,0.5543244245084692,4.405531760631227,0.508871054085817,3.0616673608302376,0.2982131669046931,3.088887402540036,0.3009669604905815,2.4982054143374746,0.27563542249779155,0.11869000000000002,0.03047,0.09187324740803524
group_18208,21,5,32,0.12527000000000002,0.03047,5.277919999999995,0.24708,5.77266,0.24708,4.455980000000005,0.24708,0,19.89545645052138,22.341469948854417,0.40879246773490363,0.4102671222828619,9.779737028442614,14.656413822723271,5.513246599902765,0.4527101738647741,5.563027648565094,0.4567123514349082,4.344323916349297,0.41989720533847663,3.4957071850405184,0.28581188659403745,3.5264628723804865,0.28828450871296907,2.773517592439439,0.2655394048414522,0.12527000000000002,0.03047,0.07441311818109589
group_18207,21,5,32,0.12527000000000002,0.03047,5.277919999999995,0.24708,5.77266,0.24708,4.455980000000005,0.24708,0,19.89545645052138,22.341469948854417,0.40879246773490363,0.4102671222828619,9.779737028442614,14.656413822723271,5.513246599902765,0.4527101738647741,5.563027648565094,0.4567123514349082,4.344323916349297,0.41989720533847663,3.4957071850405184,0.28581188659403745,3.5264628723804865,0.28828450871296907,2.773517592439439,0.2655394048414522,0.12527000000000002,0.03047,0.07441311818109589
group_18170,28,4,32,0.13305,0.03047,5.292889999999995,0.23210999999999998,5.728789999999999,0.29094999999999993,3.9614400000000076,0.23211000000000004,0,26.536297286251944,27.333221359133173,0.4832280849022028,0.5059717755122963,10.578512854811683,14.197021442242374,5.4061306378305565,0.5598261359369763,5.455078477798216,0.564661522201778,3.792900842657927,0.5201818736528352,3.059753841928718,0.2973840875394919,3.0873529361355563,0.30011050572539955,2.14952360051316,0.27503078798095115,0.13305,0.03047,0.08990509873659372
group_18087,21,5,32,0.12527000000000002,0.03047,5.277919999999995,0.24708,5.77266,0.24708,4.455980000000005,0.24708,0,19.89545645052138,22.341469948854417,0.40879246773490363,0.4102671222828619,9.779737028442614,14.656413822723271,5.513246599902765,0.4527101738647741,5.563027648565094,0.4567123514349082,4.344323916349297,0.41989720533847663,3.4957071850405184,0.28581188659403745,3.5264628723804865,0.28828450871296907,2.773517592439439,0.2655394048414522,0.12527000000000002,0.03047,0.07441311818109589
group_18057,9,3,32,0.13280000000000003,0.03047,5.465579999999995,0.05942,5.960319999999994,0.05942,4.139460000000003,0.059420000000000014,0,9.840733342644839,11.936775168497306,0.1552579055183019,0.17596024863607485,5.673038119254999,8.648541813076623,5.784011014255107,0.18194575951243103,5.836158975869315,0.1835810241306842,4.0706394017830405,0.16853858666630064,4.666172559526495,0.14552590127622778,4.708077747362037,0.14683997125840037,3.2892217048338215,0.13475213219552756,0.13280000000000003,0.03047,0.03040473271694929
group_18003,19,2,32,0.13288000000000003,0.03047,5.381519999999995,0.14347999999999997,5.7592300000000005,0.26051,4.052730000000007,0.14348,0,20.221523365389732,20.760162388742025,0.40216544324991854,0.3042349776398675,12.346975702950125,13.521774369238209,5.640771130078805,0.32518564368873615,5.691618469088223,0.3281215309117759,3.8851872290031797,0.30111495383421877,3.923315683564058,0.2256455461989921,3.958625437036756,0.2276843048850655,2.7041447915411028,0.20893021475316545,0.13393000000000002,0.03047,0.05458741374774051
group_17857,16,2,32,0.14914000000000002,0.03047,5.284809999999995,0.24019,5.7795499999999995,0.24019,3.0625300000000033,0.24019000000000001,0,15.638691153466663,16.455927053911193,0.3563257541488855,0.3352130910151446,6.826006018926162,8.362608936376319,5.582287866721711,0.38366890704582823,5.632587809055187,0.3871521909448131,3.083477909866037,0.3551102489022247,3.819004220335049,0.24189620533498646,3.851896476118411,0.2441740024786052,2.149011027784654,0.22322105691160873,0.14914000000000002,0.03047,0.06476526846866701
group_17674,16,9,32,0.13284,0.03047,5.404219999999994,0.12078000000000003,5.898959999999997,0.12078000000000003,4.076120000000008,0.12078000000000004,0,16.301442401699,23.571106536704246,0.2259925081846206,0.2854039697883647,9.7375443618418,15.326114643009888,5.667050405388185,0.29890636837934803,5.718161312421668,0.3015786875783267,3.9859905688593367,0.27699661444667145,4.06717962054598,0.21321770161424203,4.103720584868356,0.21512823551347246,2.865626626207139,0.19755365682940737,0.13284,0.03047,0.04968685194578054
group_17335,23,4,32,0.13280000000000003,0.03047,5.438359999999995,0.08663999999999998,5.933099999999999,0.08663999999999998,4.112240000000009,0.08664,0,22.276706820399703,21.99513805280723,0.25998520704170774,0.3770389046001603,13.021989032811508,13.02071608132886,5.572694627870385,0.39326214589715264,5.622923593933288,0.39681640606671204,3.9223855824855707,0.3641215530527356,3.6318365226212985,0.2545920217319522,3.6644280653035857,0.25689823727051364,2.5609824980995213,0.23568387072031044,0.13280000000000003,0.03047,0.06608491937982881
group_17282,24,0,32,0.12623,0.03047,5.295799999999993,0.22920000000000001,5.790539999999997,0.22920000000000001,4.461500000000004,0.2292,0,25.03879777360381,21.816155419133352,0.4187794273002074,0.42775857476664947,12.932177028751514,12.774065525174043,5.505539056317545,0.46041771744998783,5.555122232045575,0.4646177679544203,4.329869889230682,0.42598243251393086,3.356549122641328,0.2782693133009884,3.3865260690828314,0.2808085756046696,2.6457642371047068,0.2574504634175478,0.12623,0.03047,0.07809220083375007
group_17152,30,1,32,0.10998,0.03047,5.194759999999993,0.33024000000000003,5.631790000000002,0.38794999999999996,4.664540000000006,0.33024000000000003,0,28.300902400627542,25.742748550869116,0.5820023186812926,0.4899246772354204,13.874133848142645,13.322922902094318,5.420360731959797,0.545596041807738,5.469176357831338,0.5505636421686587,4.538885123961552,0.5048677853983837,3.049084721540358,0.3012304993685509,3.076211093948337,0.303990946970287,2.5592572291297726,0.27859820015773806,0.10998,0.03047,0.09236337625879264
group_17045,21,5,32,0.12527000000000002,0.03047,5.277919999999995,0.24708,5.77266,0.24708,4.455980000000005,0.24708,0,19.89545645052138,22.341469948854417,0.40879246773490363,0.4102671222828619,9.779737028442614,14.656413822723271,5.513246599902765,0.4527101738647741,5.563027648565094,0.4567123514349082,4.344323916349297,0.41989720533847663,3.4957071850405184,0.28581188659403745,3.5264628723804865,0.28828450871296907,2.773517592439439,0.2655394048414522,0.12527000000000002,0.03047,0.07441311818109589
group_17044,21,5,32,0.12527000000000002,0.03047,5.277919999999995,0.24708,5.77266,0.24708,4.455980000000005,0.24708,0,19.89545645052138,22.341469948854417,0.40879246773490363,0.4102671222828619,9.779737028442614,14.656413822723271,5.513246599902765,0.4527101738647741,5.563027648565094,0.4567123514349082,4.344323916349297,0.41989720533847663,3.4957071850405184,0.28581188659403745,3.5264628723804865,0.28828450871296907,2.773517592439439,0.2655394048414522,0.12527000000000002,0.03047,0.07441311818109589
group_16929,29,3,32,0.11869000000000002,0.03047,5.369459999999995,0.15553999999999998,5.808419999999998,0.21132000000000004,4.697090000000005,0.15554,0,23.859182290502147,23.180638151533593,0.39060202314888554,0.41427722542016826,13.871818974911479,14.25843379252416,5.522447397755493,0.4435093760120439,5.572202739333686,0.4475372606663125,4.492498884114307,0.41048564079435246,3.4293533403546452,0.27244011126195844,3.4600067757778086,0.2749216237634361,2.7948192531457727,0.25209473923117187,0.11869000000000002,0.03047,0.07489109405336239
group_16839,6,9,32,0.13284,0.03047,5.202389999999993,0.32261000000000006,5.6971300000000005,0.32261000000000006,3.8742900000000082,0.32261,0,6.657319929193353,11.936166324091223,0.09562951722147299,0.3313496227850661,3.797154953660811,6.0968860270210925,5.3626252344372105,0.6033315393303293,5.413349946641185,0.6063900533588151,3.6508603821642236,0.5782197551686158,4.757913071245313,0.34533230818253174,4.793312385197774,0.3472957032788685,3.368725342431536,0.33057678491912046,0.13284,0.03047,0.04604534505182193
group_16260,16,2,32,0.14914000000000002,0.03047,5.284809999999995,0.24019,5.7795499999999995,0.24019,3.0625300000000033,0.24019000000000001,0,15.638691153466663,16.455927053911193,0.3563257541488855,0.3352130910151446,6.826006018926162,8.362608936376319,5.582287866721711,0.38366890704582823,5.632587809055187,0.3871521909448131,3.083477909866037,0.3551102489022247,3.819004220335049,0.24189620533498646,3.851896476118411,0.2441740024786052,2.149011027784654,0.22322105691160873,0.14914000000000002,0.03047,0.06476526846866701
group_15835,27,3,32,0.12527000000000002,0.03047,5.371879999999995,0.15312,5.866619999999998,0.15312,4.549940000000005,0.15312000000000003,0,27.90406599248821,26.604223300100767,0.3678852225733319,0.4564469315139948,15.192458336931857,14.714060275032741,5.479888958057787,0.48606781570974783,5.529280425205416,0.4904595747945804,4.320116127718767,0.4500607545334288,3.256777447494077,0.2875613397192616,3.2860176981792595,0.2901613057458955,2.5701801412100576,0.26624479344042035,0.12527000000000002,0.03047,0.08165666867678305
